file_name,neuron_id,spike_times,num_spikes
spike_array_horizontal_line.pkl,400,[],0
spike_array_horizontal_line.pkl,401,[],0
spike_array_horizontal_line.pkl,402,[],0
spike_array_horizontal_line.pkl,404,[],0
spike_array_horizontal_line.pkl,405,[],0
spike_array_horizontal_line.pkl,406,[],0
spike_array_horizontal_line.pkl,426,[],0
spike_array_horizontal_line.pkl,430,[],0
spike_array_horizontal_line.pkl,431,[],0
spike_array_horizontal_line.pkl,433,[],0
spike_array_horizontal_line.pkl,434,[],0
spike_array_horizontal_line.pkl,435,[],0
spike_array_horizontal_line.pkl,437,[],0
spike_array_horizontal_line.pkl,448,[50.715917299916725],1
spike_array_horizontal_line.pkl,449,[42.31817028531152],1
spike_array_horizontal_line.pkl,452,"[3.9463361182604855, 30.932211719641867]",2
spike_array_horizontal_line.pkl,453,[157.64720451968032],1
spike_array_horizontal_line.pkl,454,"[127.20317532360193, 159.6625951783865, 191.16426612144454]",3
spike_array_horizontal_line.pkl,457,"[41.745932642282334, 98.09360565866946, 151.93885587855797]",3
spike_array_horizontal_line.pkl,458,"[102.24364928299697, 160.53486105041858]",2
spike_array_horizontal_line.pkl,459,"[142.64106467817516, 198.8596808545118]",2
spike_array_horizontal_line.pkl,460,[145.53117456273208],1
spike_array_horizontal_line.pkl,461,[40.07499099306732],1
spike_array_horizontal_line.pkl,462,[],0
spike_array_horizontal_line.pkl,463,"[0.39278252897356153, 137.35480488224405]",2
spike_array_horizontal_line.pkl,464,[],0
spike_array_horizontal_line.pkl,465,[142.97129719091703],1
spike_array_horizontal_line.pkl,466,[5.674631776775828],1
spike_array_horizontal_line.pkl,467,[149.04159993624918],1
spike_array_horizontal_line.pkl,469,"[37.092432300878656, 39.05313464321957, 156.2371249313761]",3
spike_array_horizontal_line.pkl,470,"[29.866082921016304, 56.86435315124452, 186.3026680579096, 188.07314769507948]",4
spike_array_horizontal_line.pkl,471,"[88.79911013744608, 178.77139699319852]",2
spike_array_horizontal_line.pkl,472,[26.520274532005992],1
spike_array_horizontal_line.pkl,474,"[43.8845304393053, 86.04699458025013]",2
spike_array_horizontal_line.pkl,475,[175.66737762901508],1
spike_array_horizontal_line.pkl,476,"[35.48352614989013, 70.77517181445535, 94.39728910759959, 144.12077583410925]",4
spike_array_horizontal_line.pkl,478,"[89.1994736379037, 167.66102740883878, 198.6389041580563]",3
spike_array_horizontal_line.pkl,479,"[154.24598494926968, 166.15506503079538]",2
spike_array_horizontal_line.pkl,480,[146.61970901239266],1
spike_array_horizontal_line.pkl,482,[140.5423682196794],1
spike_array_horizontal_line.pkl,483,[11.533061012941047],1
spike_array_horizontal_line.pkl,484,"[69.33103078656474, 97.3648444636241, 161.47334374964265]",3
spike_array_horizontal_line.pkl,485,[106.63379726225293],1
spike_array_horizontal_line.pkl,486,"[24.99292708054822, 91.16297955831513]",2
spike_array_horizontal_line.pkl,487,[193.78937046333735],1
spike_array_horizontal_line.pkl,489,[103.05223423387883],1
spike_array_horizontal_line.pkl,490,"[102.85284262865969, 121.57646948692593]",2
spike_array_horizontal_line.pkl,491,[31.51524557279276],1
spike_array_horizontal_line.pkl,493,[],0
spike_array_horizontal_line.pkl,494,"[6.698892708044964, 86.3710799382742, 177.53792955044017]",3
spike_array_horizontal_line.pkl,495,"[53.23437943076376, 99.74666014872703]",2
spike_array_horizontal_line.pkl,496,"[0.969316362081828, 114.07521589141918]",2
spike_array_horizontal_line.pkl,497,"[126.69369911245545, 182.39247947763994]",2
spike_array_horizontal_line.pkl,498,[137.21846656451692],1
spike_array_horizontal_line.pkl,499,[75.55805795488025],1
spike_array_horizontal_line.pkl,500,"[52.0253957133851, 57.55771915099349]",2
spike_array_horizontal_line.pkl,501,"[106.13104975385694, 155.58027360734994]",2
spike_array_horizontal_line.pkl,503,[89.93086741049288],1
spike_array_horizontal_line.pkl,504,[112.34114713413062],1
spike_array_horizontal_line.pkl,505,"[33.83255845443493, 105.23864769349545]",2
spike_array_horizontal_line.pkl,506,"[15.645621536441196, 32.74913596793212]",2
spike_array_horizontal_line.pkl,507,"[128.4877528955158, 137.56761234546673]",2
spike_array_horizontal_line.pkl,508,[167.50007016425852],1
spike_array_horizontal_line.pkl,509,[82.15701353280309],1
spike_array_horizontal_line.pkl,511,"[163.3357912008039, 187.6414043366833]",2
spike_array_horizontal_line.pkl,512,[142.21438014233158],1
spike_array_horizontal_line.pkl,513,[118.61965358926939],1
spike_array_horizontal_line.pkl,514,[117.6736468237898],1
spike_array_horizontal_line.pkl,515,[51.9102918115992],1
spike_array_horizontal_line.pkl,516,[179.82076190359606],1
spike_array_horizontal_line.pkl,517,"[37.53328119928071, 157.56686802986232]",2
spike_array_horizontal_line.pkl,518,"[78.56640405801875, 89.25562605291731, 117.66233333456412, 169.5052304050384]",4
spike_array_horizontal_line.pkl,519,"[82.189654704766, 110.68684010147405, 198.93915169520344]",3
spike_array_horizontal_line.pkl,521,"[22.448058727136612, 90.29941855721368]",2
spike_array_horizontal_line.pkl,522,[104.06634331296556],1
spike_array_horizontal_line.pkl,523,[138.96285067000116],1
spike_array_horizontal_line.pkl,524,[15.683737367454532],1
spike_array_horizontal_line.pkl,525,[46.179685527953005],1
spike_array_horizontal_line.pkl,526,[],0
spike_array_horizontal_line.pkl,527,[139.92712712749642],1
spike_array_horizontal_line.pkl,528,[50.04954076194027],1
spike_array_horizontal_line.pkl,529,"[69.90293380194198, 88.67704228748829, 184.78144136943274]",3
spike_array_horizontal_line.pkl,530,"[126.11420948673933, 151.4286959529442]",2
spike_array_horizontal_line.pkl,531,[159.3139261450827],1
spike_array_horizontal_line.pkl,532,[80.28802962514769],1
spike_array_horizontal_line.pkl,534,[148.3872176273291],1
spike_array_horizontal_line.pkl,537,[158.26206461669],1
spike_array_horizontal_line.pkl,539,[93.61390788273383],1
spike_array_horizontal_line.pkl,540,[170.4657120497185],1
spike_array_horizontal_line.pkl,541,[60.63831687546103],1
spike_array_horizontal_line.pkl,542,"[39.16593053726676, 47.817058436370814]",2
spike_array_horizontal_line.pkl,544,"[29.4324972289924, 43.17771311903476]",2
spike_array_horizontal_line.pkl,545,"[15.67336633245063, 16.04088764742025]",2
spike_array_horizontal_line.pkl,546,[30.346024000855124],1
spike_array_horizontal_line.pkl,547,"[67.63649135859548, 142.8504781566965]",2
spike_array_horizontal_line.pkl,548,"[137.00997178426536, 151.84288050868784]",2
spike_array_horizontal_line.pkl,549,"[104.31637935881135, 192.0988280749086]",2
spike_array_horizontal_line.pkl,551,"[143.75830131944025, 169.95313546767176, 181.42206200068355]",3
spike_array_horizontal_line.pkl,553,"[70.18407715669973, 86.14070100214134]",2
spike_array_horizontal_line.pkl,554,"[97.73493880210405, 109.77286667842002]",2
spike_array_horizontal_line.pkl,555,"[8.930877858364006, 22.38265657643658, 23.88864135132498, 160.50438293566467]",4
spike_array_horizontal_line.pkl,556,[162.98723127656172],1
spike_array_horizontal_line.pkl,557,[],0
spike_array_horizontal_line.pkl,558,[166.15286077668813],1
spike_array_horizontal_line.pkl,559,[],0
spike_array_horizontal_line.pkl,560,[193.8290547944395],1
spike_array_horizontal_line.pkl,561,"[32.5876366035757, 72.36834207929407]",2
spike_array_horizontal_line.pkl,562,"[52.02825627807081, 114.06560685629475, 128.55819532312125, 135.08226935247856]",4
spike_array_horizontal_line.pkl,563,[65.82055040156938],1
spike_array_horizontal_line.pkl,564,[74.36457428404981],1
spike_array_horizontal_line.pkl,565,"[154.62463188596402, 154.95019975594613, 171.0229096703614, 182.379876701073, 199.57020837009435]",5
spike_array_horizontal_line.pkl,567,"[72.53015442402186, 92.12122303390136]",2
spike_array_horizontal_line.pkl,568,"[22.05565028580804, 92.00184838590917, 145.7736576224978, 148.97449029831512]",4
spike_array_horizontal_line.pkl,569,[83.81286649066804],1
spike_array_horizontal_line.pkl,570,"[30.47251286046376, 67.66022373501966]",2
spike_array_horizontal_line.pkl,571,"[20.424148707359755, 122.89681208864852]",2
spike_array_horizontal_line.pkl,572,[100.2432547702989],1
spike_array_horizontal_line.pkl,573,"[12.409198336531945, 165.48891112367812]",2
spike_array_horizontal_line.pkl,574,[195.56120838760427],1
spike_array_horizontal_line.pkl,577,[25.03134366156341],1
spike_array_horizontal_line.pkl,578,"[15.413504886979513, 111.61805499406698]",2
spike_array_horizontal_line.pkl,579,[21.540157598548586],1
spike_array_horizontal_line.pkl,580,[183.3986246413588],1
spike_array_horizontal_line.pkl,582,[103.6818858504715],1
spike_array_horizontal_line.pkl,583,"[104.14710299097881, 182.14896376262433]",2
spike_array_horizontal_line.pkl,584,"[12.015743497639281, 147.815656131509, 178.24116618069456]",3
spike_array_horizontal_line.pkl,585,[195.72746568334594],1
spike_array_horizontal_line.pkl,586,[178.95013766709877],1
spike_array_horizontal_line.pkl,587,"[20.666608175690957, 88.1273223674581, 97.19463959271201]",3
spike_array_horizontal_line.pkl,588,"[116.91898179024602, 136.20554815840484, 192.61849642532306, 197.25287627741886]",4
spike_array_horizontal_line.pkl,589,[],0
spike_array_horizontal_line.pkl,590,[180.10196297162315],1
spike_array_horizontal_line.pkl,591,"[28.42980416837216, 30.88326284186187]",2
spike_array_horizontal_line.pkl,592,"[33.01159621529772, 58.91121531771009, 82.38039819453635]",3
spike_array_horizontal_line.pkl,593,[129.814049178792],1
spike_array_horizontal_line.pkl,594,[31.24611023525416],1
spike_array_horizontal_line.pkl,595,[103.98394993366057],1
spike_array_horizontal_line.pkl,596,"[30.286078999804932, 99.55954811159869]",2
spike_array_horizontal_line.pkl,597,"[40.98232272287991, 90.46080123971208]",2
spike_array_horizontal_line.pkl,598,"[106.92621739025833, 116.94741218828506]",2
spike_array_horizontal_line.pkl,600,[85.23138011031726],1
spike_array_horizontal_line.pkl,601,"[13.59760479473658, 87.42343086734222]",2
spike_array_horizontal_line.pkl,602,[144.78700322832123],1
spike_array_horizontal_line.pkl,603,"[20.279422507643908, 45.52779192933553, 92.24101977323025, 96.75448520504919]",4
spike_array_horizontal_line.pkl,604,"[24.918436426626094, 61.80228762145688]",2
spike_array_horizontal_line.pkl,605,[87.29373824571572],1
spike_array_horizontal_line.pkl,606,"[13.470100231613255, 96.97307326159736]",2
spike_array_horizontal_line.pkl,607,[105.96861301279651],1
spike_array_horizontal_line.pkl,617,[],0
spike_array_horizontal_line.pkl,619,[],0
spike_array_horizontal_line.pkl,620,[],0
spike_array_horizontal_line.pkl,622,[],0
spike_array_horizontal_line.pkl,623,[],0
spike_array_horizontal_line.pkl,625,[],0
spike_array_horizontal_line.pkl,626,[],0
spike_array_horizontal_line.pkl,627,[],0
spike_array_horizontal_line.pkl,628,[],0
spike_array_horizontal_line.pkl,630,[],0
spike_array_horizontal_line.pkl,651,[],0
spike_array_horizontal_line.pkl,652,[],0
spike_array_horizontal_line.pkl,654,[],0
spike_array_horizontal_line.pkl,655,[],0
spike_array_horizontal_line.pkl,657,[],0
spike_array_horizontal_line.pkl,658,[],0
spike_array_horizontal_line.pkl,662,[],0
spike_array_horizontal_line.pkl,663,[],0
spike_array_horizontal_line.pkl,679,[],0
spike_array_horizontal_line.pkl,680,[],0
spike_array_horizontal_line.pkl,681,[],0
spike_array_horizontal_line.pkl,682,[],0
spike_array_horizontal_line.pkl,687,[],0
spike_array_horizontal_line.pkl,688,[],0
spike_array_horizontal_line.pkl,689,[],0
spike_array_horizontal_line.pkl,690,[],0
spike_array_horizontal_line.pkl,691,[],0
spike_array_horizontal_line.pkl,692,[],0
spike_array_horizontal_line.pkl,694,[],0
spike_array_horizontal_line.pkl,695,[],0
spike_array_horizontal_line.pkl,711,[],0
spike_array_horizontal_line.pkl,712,[],0
spike_array_horizontal_line.pkl,713,[],0
spike_array_horizontal_line.pkl,718,[],0
spike_array_horizontal_line.pkl,719,[],0
spike_array_horizontal_line.pkl,720,[],0
spike_array_horizontal_line.pkl,721,[],0
spike_array_horizontal_line.pkl,722,[],0
spike_array_horizontal_line.pkl,723,[],0
spike_array_horizontal_line.pkl,724,[],0
spike_array_horizontal_line.pkl,726,[],0
spike_array_horizontal_line.pkl,727,[],0
spike_array_horizontal_line.pkl,728,[],0
spike_array_horizontal_line.pkl,741,[],0
spike_array_horizontal_line.pkl,742,[],0
spike_array_horizontal_line.pkl,743,[],0
spike_array_horizontal_line.pkl,745,[],0
spike_array_horizontal_line.pkl,746,[],0
spike_array_horizontal_line.pkl,750,[],0
spike_array_horizontal_line.pkl,753,[],0
spike_array_horizontal_line.pkl,754,[],0
spike_array_horizontal_line.pkl,756,[],0
spike_array_horizontal_line.pkl,757,[],0
spike_array_horizontal_line.pkl,760,[],0
spike_array_horizontal_line.pkl,761,[],0
spike_array_horizontal_line.pkl,762,[],0
spike_array_horizontal_line.pkl,772,[],0
spike_array_horizontal_line.pkl,774,[],0
spike_array_horizontal_line.pkl,775,[],0
spike_array_horizontal_line.pkl,782,[],0
spike_array_horizontal_line.pkl,783,[],0
spike_array_horizontal_line.pkl,784,[],0
spike_array_horizontal_line.pkl,785,[],0
spike_array_horizontal_line.pkl,786,[],0
spike_array_horizontal_line.pkl,792,[],0
spike_array_horizontal_line.pkl,795,[],0
spike_array_horizontal_line.pkl,803,[],0
spike_array_horizontal_line.pkl,804,[],0
spike_array_horizontal_line.pkl,805,[],0
spike_array_horizontal_line.pkl,808,[],0
spike_array_horizontal_line.pkl,814,[],0
spike_array_horizontal_line.pkl,815,[],0
spike_array_horizontal_line.pkl,817,[],0
spike_array_horizontal_line.pkl,818,[],0
spike_array_horizontal_line.pkl,824,[],0
spike_array_horizontal_line.pkl,825,[],0
spike_array_horizontal_line.pkl,827,[],0
spike_array_horizontal_line.pkl,828,[],0
spike_array_horizontal_line.pkl,834,[],0
spike_array_horizontal_line.pkl,838,[],0
spike_array_horizontal_line.pkl,839,[],0
spike_array_horizontal_line.pkl,840,[],0
spike_array_horizontal_line.pkl,847,[],0
spike_array_horizontal_line.pkl,848,[],0
spike_array_horizontal_line.pkl,850,[],0
spike_array_horizontal_line.pkl,855,[],0
spike_array_horizontal_line.pkl,857,[],0
spike_array_horizontal_line.pkl,860,[],0
spike_array_horizontal_line.pkl,861,[],0
spike_array_horizontal_line.pkl,865,[],0
spike_array_horizontal_line.pkl,867,[],0
spike_array_horizontal_line.pkl,871,[],0
spike_array_horizontal_line.pkl,878,[],0
spike_array_horizontal_line.pkl,881,[],0
spike_array_horizontal_line.pkl,882,[],0
spike_array_horizontal_line.pkl,888,[],0
spike_array_horizontal_line.pkl,890,[],0
spike_array_horizontal_line.pkl,891,[],0
spike_array_horizontal_line.pkl,892,[],0
spike_array_horizontal_line.pkl,893,[],0
spike_array_horizontal_line.pkl,897,[],0
spike_array_horizontal_line.pkl,899,[],0
spike_array_horizontal_line.pkl,902,[],0
spike_array_horizontal_line.pkl,910,[],0
spike_array_horizontal_line.pkl,911,[],0
spike_array_horizontal_line.pkl,913,[],0
spike_array_horizontal_line.pkl,926,[],0
spike_array_horizontal_line.pkl,927,[],0
spike_array_horizontal_line.pkl,929,[],0
spike_array_horizontal_line.pkl,931,[],0
spike_array_horizontal_line.pkl,933,[],0
spike_array_horizontal_line.pkl,942,[],0
spike_array_horizontal_line.pkl,943,[],0
spike_array_horizontal_line.pkl,944,[],0
spike_array_horizontal_line.pkl,945,[],0
spike_array_horizontal_line.pkl,946,[],0
spike_array_horizontal_line.pkl,954,[],0
spike_array_horizontal_line.pkl,955,[],0
spike_array_horizontal_line.pkl,956,[],0
spike_array_horizontal_line.pkl,957,[],0
spike_array_horizontal_line.pkl,959,[],0
spike_array_horizontal_line.pkl,962,[],0
spike_array_horizontal_line.pkl,964,[],0
spike_array_horizontal_line.pkl,976,[],0
spike_array_horizontal_line.pkl,977,[],0
spike_array_horizontal_line.pkl,978,[],0
spike_array_horizontal_line.pkl,987,[],0
spike_array_horizontal_line.pkl,989,[],0
spike_array_horizontal_line.pkl,990,[],0
spike_array_horizontal_line.pkl,991,[],0
spike_array_horizontal_line.pkl,992,[],0
spike_array_horizontal_line.pkl,993,[],0
spike_array_horizontal_line.pkl,994,[],0
spike_array_horizontal_line.pkl,1006,[],0
spike_array_horizontal_line.pkl,1007,[],0
spike_array_horizontal_line.pkl,1008,[],0
spike_array_horizontal_line.pkl,1009,[],0
spike_array_horizontal_line.pkl,1010,[],0
spike_array_horizontal_line.pkl,1020,[],0
spike_array_horizontal_line.pkl,1022,[],0
spike_array_image_135.pkl,1,"[69.64989507192996, 145.71511353420175]",2
spike_array_image_135.pkl,3,"[75.87331386212647, 138.45806835751492]",2
spike_array_image_135.pkl,14,[],0
spike_array_image_135.pkl,15,[],0
spike_array_image_135.pkl,17,[],0
spike_array_image_135.pkl,18,[],0
spike_array_image_135.pkl,29,[],0
spike_array_image_135.pkl,30,[],0
spike_array_image_135.pkl,34,"[128.5656140000462, 135.06437693714741, 194.35429328177054]",3
spike_array_image_135.pkl,35,[5.37944051245713],1
spike_array_image_135.pkl,46,[],0
spike_array_image_135.pkl,47,[],0
spike_array_image_135.pkl,48,[],0
spike_array_image_135.pkl,49,[],0
spike_array_image_135.pkl,61,[],0
spike_array_image_135.pkl,68,[178.45508788998677],1
spike_array_image_135.pkl,78,[],0
spike_array_image_135.pkl,79,[],0
spike_array_image_135.pkl,80,[],0
spike_array_image_135.pkl,81,[],0
spike_array_image_135.pkl,82,[],0
spike_array_image_135.pkl,92,[],0
spike_array_image_135.pkl,95,[],0
spike_array_image_135.pkl,96,[102.21653079425303],1
spike_array_image_135.pkl,97,[109.67561104553994],1
spike_array_image_135.pkl,99,[180.25171693090357],1
spike_array_image_135.pkl,100,[136.08506085588462],1
spike_array_image_135.pkl,102,"[82.44387834645362, 158.85349739518492, 187.65133636661622]",3
spike_array_image_135.pkl,110,[],0
spike_array_image_135.pkl,111,[],0
spike_array_image_135.pkl,113,[],0
spike_array_image_135.pkl,114,[],0
spike_array_image_135.pkl,121,[],0
spike_array_image_135.pkl,122,[],0
spike_array_image_135.pkl,124,[],0
spike_array_image_135.pkl,129,[40.65505695458372],1
spike_array_image_135.pkl,131,[189.8854668862346],1
spike_array_image_135.pkl,133,"[75.75756389988871, 84.69335111309081]",2
spike_array_image_135.pkl,134,[50.741059037489634],1
spike_array_image_135.pkl,135,[63.8813221407227],1
spike_array_image_135.pkl,152,[],0
spike_array_image_135.pkl,153,[],0
spike_array_image_135.pkl,157,[],0
spike_array_image_135.pkl,158,[],0
spike_array_image_135.pkl,162,"[70.94880973188098, 95.84677969337712]",2
spike_array_image_135.pkl,164,"[79.6420251285766, 168.89776290776155]",2
spike_array_image_135.pkl,165,[169.515240859535],1
spike_array_image_135.pkl,167,"[39.16352539072826, 189.38967448137237]",2
spike_array_image_135.pkl,168,[94.26261726480651],1
spike_array_image_135.pkl,175,[],0
spike_array_image_135.pkl,176,[],0
spike_array_image_135.pkl,178,[],0
spike_array_image_135.pkl,184,[],0
spike_array_image_135.pkl,186,[],0
spike_array_image_135.pkl,187,[],0
spike_array_image_135.pkl,188,[],0
spike_array_image_135.pkl,196,[57.2223997834634],1
spike_array_image_135.pkl,197,"[101.73236687491288, 185.45203232362775]",2
spike_array_image_135.pkl,198,[21.925905881108235],1
spike_array_image_135.pkl,206,[],0
spike_array_image_135.pkl,207,[],0
spike_array_image_135.pkl,208,[],0
spike_array_image_135.pkl,210,[],0
spike_array_image_135.pkl,216,[],0
spike_array_image_135.pkl,219,[],0
spike_array_image_135.pkl,230,[45.16355597466811],1
spike_array_image_135.pkl,233,"[126.82326718350859, 145.27834599039375]",2
spike_array_image_135.pkl,239,[],0
spike_array_image_135.pkl,240,[],0
spike_array_image_135.pkl,241,[],0
spike_array_image_135.pkl,242,[],0
spike_array_image_135.pkl,245,[],0
spike_array_image_135.pkl,246,[],0
spike_array_image_135.pkl,247,[],0
spike_array_image_135.pkl,248,[],0
spike_array_image_135.pkl,249,[],0
spike_array_image_135.pkl,250,[],0
spike_array_image_135.pkl,261,"[3.773723443944398, 8.343763537802802, 33.38861614184161]",3
spike_array_image_135.pkl,262,[178.11672366711304],1
spike_array_image_135.pkl,263,[8.352886618197324],1
spike_array_image_135.pkl,266,[11.344456239479952],1
spike_array_image_135.pkl,267,"[54.67648383705816, 66.53577127759905]",2
spike_array_image_135.pkl,270,[],0
spike_array_image_135.pkl,271,[],0
spike_array_image_135.pkl,272,[],0
spike_array_image_135.pkl,273,[],0
spike_array_image_135.pkl,274,[],0
spike_array_image_135.pkl,277,[],0
spike_array_image_135.pkl,280,[],0
spike_array_image_135.pkl,281,[],0
spike_array_image_135.pkl,282,[],0
spike_array_image_135.pkl,295,"[128.37253998196715, 129.5436993498602]",2
spike_array_image_135.pkl,296,[181.21460867797973],1
spike_array_image_135.pkl,299,[135.58852028766117],1
spike_array_image_135.pkl,300,[160.41902127040882],1
spike_array_image_135.pkl,302,[],0
spike_array_image_135.pkl,303,[],0
spike_array_image_135.pkl,304,[],0
spike_array_image_135.pkl,305,[],0
spike_array_image_135.pkl,306,[],0
spike_array_image_135.pkl,309,[],0
spike_array_image_135.pkl,311,[],0
spike_array_image_135.pkl,312,[],0
spike_array_image_135.pkl,328,[108.42206777122384],1
spike_array_image_135.pkl,329,[6.176662257866155],1
spike_array_image_135.pkl,330,[179.6661928795884],1
spike_array_image_135.pkl,333,[3.103627027724542],1
spike_array_image_135.pkl,334,[],0
spike_array_image_135.pkl,336,[],0
spike_array_image_135.pkl,337,[],0
spike_array_image_135.pkl,338,[],0
spike_array_image_135.pkl,339,[],0
spike_array_image_135.pkl,341,[],0
spike_array_image_135.pkl,342,[],0
spike_array_image_135.pkl,343,[],0
spike_array_image_135.pkl,344,[],0
spike_array_image_135.pkl,362,[123.60458962396712],1
spike_array_image_135.pkl,364,"[42.233470611229855, 70.64263259524881, 163.4228169973535]",3
spike_array_image_135.pkl,365,[148.8957728647451],1
spike_array_image_135.pkl,366,"[94.05660418278752, 94.6828653027002]",2
spike_array_image_135.pkl,369,[],0
spike_array_image_135.pkl,372,[],0
spike_array_image_135.pkl,373,[],0
spike_array_image_135.pkl,374,[],0
spike_array_image_135.pkl,375,[],0
spike_array_image_135.pkl,393,[2.2056701181512306],1
